Source,Target,Type,Kind,Id,Label,timeset,Weight
@dieudsonsc,1046527296591605760,Directed,Retweets,7252,,<[2018-10-01T11:26:48.738Z]>,1
@gncfilho,1046723098723135489,Directed,Tweets,7253,,<[2018-10-01T11:26:48.810Z]>,1
1046723098723135489,https://twitter.com/jairbolsonaro/status/1046571450944098304,Directed,Has_link,7254,,<[2018-10-01T11:26:48.810Z]>,1
@gncfilho,@flaviobolsonaro,Directed,Retweets_from,7255,,<[2018-10-01T11:26:48.810Z]>,1
@gncfilho,1046720331124281344,Directed,Retweets,7256,,<[2018-10-01T11:26:48.810Z]>,1
@gncfilho,@jairbolsonaro,Directed,Quotes_from,7257,,<[2018-10-01T11:26:48.810Z]>,1
@gncfilho,1046571450944098304,Directed,Quotes,7258,,<[2018-10-01T11:26:48.810Z]>,1
@azapy0_0,1046723096403738624,Directed,Tweets,7259,,<[2018-10-01T11:26:48.881Z]>,1
1046723096403738624,http://pbs.twimg.com/ext_tw_video_thumb/1046722156170752001/pu/img/_wpJPlFyBVCMwEWk.jpg,Directed,Has_media,7260,,<[2018-10-01T11:26:48.881Z]>,1
@eliomarso,1046723101596307456,Directed,Tweets,7261,,<[2018-10-01T11:26:49.469Z]>,1
@marcorepre1,1046723105425625089,Directed,Tweets,7262,,<[2018-10-01T11:26:50.390Z]>,1
1046723105425625089,http://pbs.twimg.com/ext_tw_video_thumb/1046571277362884608/pu/img/US2GpDO5iXcsWRgD.jpg,Directed,Has_media,7263,,<[2018-10-01T11:26:50.390Z]>,1
@marcorepre1,@jairbolsonaro,Directed,Retweets_from,7264,,<[2018-10-01T11:26:50.390Z]>,1
@marcorepre1,1046571450944098304,Directed,Retweets,7265,,<[2018-10-01T11:26:50.390Z]>,1
@jessesevero,1046723107061460992,Directed,Tweets,7266,,<[2018-10-01T11:26:50.789Z]>,1
1046723107061460992,http://pbs.twimg.com/ext_tw_video_thumb/1046512179036508161/pu/img/kHmLTJeu4SmiuW_e.jpg,Directed,Has_media,7267,,<[2018-10-01T11:26:50.789Z]>,1
@jessesevero,1046513111925235712,Directed,Retweets,7268,,<[2018-10-01T11:26:50.789Z]>,1
@nilsonpqdt,1046723107715788800,Directed,Tweets,7269,,<[2018-10-01T11:26:51.012Z]>,1
@ritatei04965743,1046723108437151744,Directed,Tweets,7270,,<[2018-10-01T11:26:51.172Z]>,1
1046723108437151744,"#somosbolsonaro17",Directed,Has_hashtag,7271,,<[2018-10-01T11:26:51.172Z]>,1
@naomesegueque,1046723112019132416,Directed,Tweets,7272,,<[2018-10-01T11:26:51.943Z]>,1
1046723112019132416,http://pbs.twimg.com/ext_tw_video_thumb/1046562240382603265/pu/img/uwWKFGGcohvnJfH1.jpg,Directed,Has_media,7273,,<[2018-10-01T11:26:51.943Z]>,1
@naomesegueque,@jairbolsonaro,Directed,Retweets_from,7274,,<[2018-10-01T11:26:51.943Z]>,1
@naomesegueque,1046562282799583237,Directed,Retweets,7275,,<[2018-10-01T11:26:51.943Z]>,1
@eli_bazzan,1046723111457099776,Directed,Tweets,7276,,<[2018-10-01T11:26:51.964Z]>,1
1046723111457099776,https://twitter.com/jairbolsonaro/status/1046571450944098304,Directed,Has_link,7277,,<[2018-10-01T11:26:51.964Z]>,1
@eli_bazzan,@flaviobolsonaro,Directed,Retweets_from,7278,,<[2018-10-01T11:26:51.964Z]>,1
@eli_bazzan,1046720331124281344,Directed,Retweets,7279,,<[2018-10-01T11:26:51.964Z]>,1
@eli_bazzan,@jairbolsonaro,Directed,Quotes_from,7280,,<[2018-10-01T11:26:51.964Z]>,1
@eli_bazzan,1046571450944098304,Directed,Quotes,7281,,<[2018-10-01T11:26:51.964Z]>,1
@amaral_neto8,1046723111960399873,Directed,Tweets,7282,,<[2018-10-01T11:26:52.078Z]>,1
1046723111960399873,http://pbs.twimg.com/ext_tw_video_thumb/1046178428737789952/pu/img/Oanwcgtre81BxJ7I.jpg,Directed,Has_media,7283,,<[2018-10-01T11:26:52.078Z]>,1
@fernanda_cidl,1046178503761293314,Directed,Tweets,7284,,<[2018-10-01T11:26:52.078Z]>,1
1046178503761293314,http://pbs.twimg.com/ext_tw_video_thumb/1046178428737789952/pu/img/Oanwcgtre81BxJ7I.jpg,Directed,Has_media,7285,,<[2018-10-01T11:26:52.078Z]>,1
@amaral_neto8,@fernanda_cidl,Directed,Retweets_from,7286,,<[2018-10-01T11:26:52.078Z]>,1
@amaral_neto8,1046178503761293314,Directed,Retweets,7287,,<[2018-10-01T11:26:52.078Z]>,1
@rafaelbioza,1046723112417599488,Directed,Tweets,7288,,<[2018-10-01T11:26:52.078Z]>,1
